time;isin;high;low;last;vol#
200605111555;OMX;1048.08;1046.66;1046.66;12479.4238
200605111600;OMX;1046.33;1045.9399;1046.33;12606.3525
200605111605;OMX;1046.9399;1045.52;1045.61;13351.0273
200605111610;OMX;1046.59;1045.7;1045.7;13537.0137
200605111615;OMX;1046.54;1045.6801;1046.3199;13678.5645
200605111620;OMX;1047.03;1045.5601;1046.62;13880.1934
200605111625;OMX;1046.5;1046.15;1046.5;14184.2539
200605111630;OMX;1046.46;1044.83;1044.83;14382.8379
200605111635;OMX;1044.64;1043.75;1043.75;15064.8633
200605111640;OMX;1044.11;1043.28;1043.28;15287.9717
200605111645;OMX;1043.47;1043.12;1043.16;15505.3652
200605111650;OMX;1043.84;1042.76;1043.84;15669.7744
200605111655;OMX;1044.66;1043.39;1044.2;15781.1738
200605111700;OMX;1044.62;1043.6801;1043.6801;16185.79
200605111705;OMX;1044.6899;1043.83;1044.59;16494.8594
200605111710;OMX;1045.6801;1045.11;1045.6801;16730.5215
200605111715;OMX;1045.98;1044.97;1045.38;17016.7188
200605111720;OMX;1045.42;1044.9;1045.0601;17369.0371
200605111725;OMX;1044.46;1044.23;1044.23;17844.6152
200605111730;OMX;1043.4;1043.4;1043.4;18126.9727
200605120905;OMX;1043.4;1038.53;1038.53;2630.2654
200605120910;OMX;1037.46;1034.2;1034.2;2916.4773
200605120915;OMX;1033.33;1031.91;1032.02;4164.6563
200605120920;OMX;1034.3199;1032.4;1034.3199;4392.9087
200605120925;OMX;1034.85;1033.54;1034.4301;4587.8726
200605120930;OMX;1036.48;1034.16;1036.48;4834.6685
200605120935;OMX;1036.87;1035.91;1035.91;4986.4878
200605120940;OMX;1036.24;1035.63;1035.79;5140.8257
200605120945;OMX;1036.33;1035.8101;1035.92;5243.6841
200605120950;OMX;1036.49;1034.8101;1034.88;5443.4077
200605120955;OMX;1034.86;1034.1;1034.15;5543.3452
200605121000;OMX;1034.79;1033.8;1034.08;5630.5869
200605121005;OMX;1035.48;1034.13;1035.48;5842.4131
200605121010;OMX;1036.49;1035.86;1036.14;5925.2275
200605121015;OMX;1036.6801;1036.02;1036.02;6006.9761
200605121020;OMX;1036.67;1035.4;1036.67;6108.6279
200605121025;OMX;1036.64;1035.97;1035.97;6165.0088
200605121030;OMX;1036.5;1035.4;1036.09;6246.3652
200605121035;OMX;1036.65;1036.03;1036.65;6317.5776
200605121040;OMX;1036.5699;1035;1035;6414.1836
200605121045;OMX;1035.66;1034.74;1034.87;6565.3164
200605121050;OMX;1034.72;1033.71;1033.84;7033.2642
200605121055;OMX;1033.54;1032.71;1033.54;7461.7842
200605121100;OMX;1032.4301;1031.83;1031.83;7706.8535
200605121105;OMX;1031.3101;1031.1;1031.1801;7991.3071
200605121110;OMX;1031.51;1031.02;1031.51;8157.2847
200605121115;OMX;1030.12;1029.85;1030.12;8280.6064
200605121120;OMX;1030.71;1028.1;1028.1;8544.4883
200605121125;OMX;1028.78;1028.17;1028.17;8710.5898
200605121130;OMX;1028.89;1028.12;1028.4399;8768.3613
200605121135;OMX;1028.97;1026.92;1027.17;8888.9385
200605121140;OMX;1027.16;1025.5601;1025.5601;9264.5107
200605121145;OMX;1026.75;1025.79;1026.09;9365.3779
200605121150;OMX;1026.9301;1025.99;1026.11;9611.2119
200605121155;OMX;1027.0699;1026.3101;1027.0699;9710.0967
200605121200;OMX;1027.03;1025.99;1025.99;9868.7451
200605121205;OMX;1026.71;1026.14;1026.2;9964.9238
200605121210;OMX;1026.88;1026.34;1026.37;10016.0205
200605121215;OMX;1026.9;1026.11;1026.9;10098.9229
200605121220;OMX;1026.74;1026.1801;1026.65;10195.501
200605121225;OMX;1027.58;1026.83;1027.3199;10302.7051
200605121230;OMX;1027.37;1026.5699;1027.37;10407.7295
200605121235;OMX;1027.52;1026.8101;1027.52;10451.5273
200605121240;OMX;1027.11;1026.27;1026.42;10544.7012
200605121245;OMX;1027.1801;1026.58;1027.1801;10630.3623
200605121250;OMX;1027.3;1026.71;1026.84;10724.2256
200605121255;OMX;1026.7;1025.51;1025.51;10828.7246
200605121300;OMX;1026.48;1025.1899;1026.4399;10904.7422
200605121305;OMX;1025.97;1025.6801;1025.9399;11004.9297
200605121310;OMX;1026.63;1026.28;1026.63;11063.2783
200605121315;OMX;1026.78;1025.86;1026.78;11158.3252
200605121320;OMX;1027.09;1026.55;1026.63;11290.9883
200605121325;OMX;1026.89;1026.2;1026.89;11336.9053
200605121330;OMX;1026.6899;1026.15;1026.6899;11393.0254
200605121335;OMX;1027.05;1026.5;1027.05;11563.2109
200605121340;OMX;1026.84;1026.3101;1026.84;11636.1963
200605121345;OMX;1027.13;1025.85;1025.85;11699.0664
200605121350;OMX;1026.6801;1026.11;1026.6801;11763.6533
200605121355;OMX;1026.51;1025.97;1026.4301;11812.3809
200605121400;OMX;1026.7;1025.96;1026.09;11883.9307
200605121405;OMX;1026.88;1025.75;1025.75;11979.9189
200605121410;OMX;1028;1026.1899;1027.89;12167.3857
200605121415;OMX;1027.88;1027.1899;1027.28;12244.3945
200605121420;OMX;1027.83;1027.2;1027.2;12363.7334
200605121425;OMX;1027.72;1026.59;1026.99;12486.3867
200605121430;OMX;1027.71;1027.12;1027.41;12572.873
200605121435;OMX;1028.67;1027.79;1028.12;12858.0879
200605121440;OMX;1028.13;1027.23;1027.8101;12996.3975
200605121445;OMX;1027.77;1027;1027;13103.7236
200605121450;OMX;1027.71;1026.96;1027.71;13213.3643
200605121455;OMX;1027.04;1025.9;1025.9;13296.6416
200605121500;OMX;1027.22;1025.62;1025.63;13477.8369
200605121505;OMX;1026.8;1025.91;1025.99;13556.9893
200605121510;OMX;1026.78;1025.84;1026.47;13682.6592
200605121515;OMX;1027.58;1026.64;1027.58;13881.1221
200605121520;OMX;1027.63;1027.12;1027.24;14083.1113
200605121525;OMX;1027.71;1026.55;1027.47;14152.7734
200605121530;OMX;1027.77;1027.11;1027.77;14198.6641
200605121535;OMX;1027.77;1026.76;1027.49;14336.0557
200605121540;OMX;1027.72;1026.04;1026.04;14543.6787
200605121545;OMX;1026.1899;1025.71;1025.76;14911.3545
200605121550;OMX;1026.28;1025.49;1026.21;15153.4307
200605121555;OMX;1026.83;1024.27;1024.27;15418.1807
200605121600;OMX;1024.9301;1024.17;1024.9301;15639.1816
200605121605;OMX;1025.49;1024.42;1024.42;15973.4951
200605121610;OMX;1024.59;1023.51;1023.51;16076.6846
200605121615;OMX;1025.1899;1023.73;1025.1899;16234.3252
200605121620;OMX;1025.26;1023.44;1023.44;16466.5996
200605121625;OMX;1023.55;1022.42;1023.5;16591.6895
200605121630;OMX;1023.12;1021.72;1022.73;16865.9766
200605121635;OMX;1022.73;1019.29;1019.29;17570.4219
200605121640;OMX;1019.68;1018.91;1019.67;18102.1855
200605121645;OMX;1019.98;1018.14;1018.14;18458.2305
200605121650;OMX;1016.98;1015.3;1015.3;19101.9082
200605121655;OMX;1016.54;1015.21;1016.54;19486.8379
200605121700;OMX;1018.4;1016.67;1018.4;19824.8086
200605121705;OMX;1019.33;1018;1019.33;20450.4922
200605121710;OMX;1019.53;1018.76;1018.92;20622.5078
200605121715;OMX;1019.09;1016.69;1016.7;20988.7949
200605121720;OMX;1017.33;1016.73;1017.19;21384.0566
200605121725;OMX;1016.2;1015.35;1015.35;22151.8496
200605121730;OMX;1013.69;1013.69;1013.69;22612.1055
200605150905;OMX;1013.69;1010.9;1010.9;463.4116
200605150910;OMX;1010.5;1007.47;1007.47;788.3257
200605150915;OMX;1007.36;1004.5;1004.5;1048.4541
200605150920;OMX;1004.37;1003.32;1004.37;1444.2451
200605150925;OMX;1003.73;1002.69;1002.69;1628.7969
200605150930;OMX;1001.66;1000.54;1000.69;2012.6459
200605150935;OMX;1000.6;999.88;1000.13;2322.9246
200605150940;OMX;1001.96;1000.47;1001.96;2620.4763
200605150945;OMX;1002.98;1002.18;1002.27;2783.2891
200605150950;OMX;1002.79;1000.67;1000.67;3040.8123
200605150955;OMX;1001.41;1000.26;1001.41;3252.8904
200605151000;OMX;1000.43;999.68;999.92;3461.687
200605151005;OMX;998.81;994.92;994.92;4165.189
200605151010;OMX;994.5;992.9;992.9;4608.8555
200605151015;OMX;996.56;995.26;996.18;4952.8716
200605151020;OMX;996.61;995.86;996.46;5294.1201
200605151025;OMX;997.33;996.61;996.99;5517.7324
200605151030;OMX;996.15;995.49;995.5;5704.8403
200605151035;OMX;996.77;995.52;996.65;5970.5317
200605151040;OMX;997.74;997.01;997.44;6140.8359
200605151045;OMX;999.67;998.69;999.27;6430.7329
200605151050;OMX;999.11;998.56;999.07;6780.9517
200605151055;OMX;1000.5;999.24;1000.5;6939.8447
200605151100;OMX;999.84;999.48;999.84;7068.7622
200605151105;OMX;1000.14;999.09;1000.14;7237.875
200605151110;OMX;999.78;999.24;999.35;7402.5601
200605151115;OMX;1000.87;1000.14;1000.23;7595.0518
200605151120;OMX;1001.3;1000.32;1000.67;7837.9023
200605151125;OMX;1002.01;999.88;1002.01;8003.4585
200605151130;OMX;1002.47;1000.88;1002.47;8102.0801
200605151135;OMX;1002.88;1001.36;1002.88;8382.3955
200605151140;OMX;1003.56;1002.67;1003.27;8581.7559
200605151145;OMX;1003.39;1002.4;1002.43;8675.6348
200605151150;OMX;1003.46;1002.43;1003.46;8767.6406
200605151155;OMX;1004.2;1003.38;1004.2;8847.1123
200605151200;OMX;1004.23;1003.98;1003.98;8892.8848
200605151205;OMX;1004.16;1003.52;1003.54;8998.2979
200605151210;OMX;1004.03;1002.88;1002.88;9093.6621
200605151215;OMX;1003.09;1000.34;1000.34;9344.3184
200605151220;OMX;1001.21;1001.02;1001.11;9497.2754
200605151225;OMX;1001.36;1000.14;1001.29;9607.1201
200605151230;OMX;1002.16;1001.5;1001.89;9757.6162
200605151235;OMX;1001.87;1001.45;1001.45;9853.7998
200605151240;OMX;1002.47;1001.52;1002.47;9911.6641
200605151245;OMX;1003.19;1002.27;1002.72;9983.8438
200605151250;OMX;1003.59;1002.6;1003.59;10147.5586
200605151255;OMX;1004.25;1003.26;1004.25;10211.1895
200605151300;OMX;1004.23;1002.62;1002.62;10267.5293
200605151305;OMX;1002.84;1002.53;1002.84;10336.2314
200605151310;OMX;1003.58;1002.85;1003.06;10415.3408
200605151315;OMX;1003.16;1002.49;1002.7;10460.8887
200605151320;OMX;1002.72;1002.09;1002.54;10660.3936
200605151325;OMX;1002;1001.28;1001.33;10740.1084
200605151330;OMX;1001.9;1001.44;1001.52;10769.8701
200605151335;OMX;1002.08;1000.85;1000.85;10857.4717
200605151340;OMX;1002.35;1000.96;1001.9;10933.0449
200605151345;OMX;1002.4;1001.16;1001.16;10981.8398
200605151350;OMX;1002.61;1001.71;1002.06;11139.5625
200605151355;OMX;1002.28;1001.99;1002.2;11233.4902
200605151400;OMX;1002.3;1002.2;1002.2;11290.042
200605151405;OMX;1002.2;1001.29;1001.29;11430.376
200605151410;OMX;1001.35;1000.73;1000.78;11523.0352
200605151415;OMX;1001;999.98;1000.24;11601.9941
200605151420;OMX;1001.13;1000.28;1000.49;11695.7109
200605151425;OMX;1000.31;999.7;1000.26;11785.4219
200605151430;OMX;1000.47;999.92;1000.07;11884.8135
200605151435;OMX;1000.38;999.57;1000.27;11970.6934
200605151440;OMX;999.84;999.36;999.36;12056.208
200605151445;OMX;1000.15;999.03;999.03;12131.6523
200605151450;OMX;999.76;998.73;998.73;12271.792
200605151455;OMX;999.23;997.77;998.22;12487.5713
200605151500;OMX;998.19;997.35;997.49;12586.6016
200605151505;OMX;997.97;996.34;996.34;12857.8818
200605151510;OMX;996.63;995.97;996.51;12985.5371
200605151515;OMX;996.68;995.9;996.26;13060.5234
200605151520;OMX;997.84;996.29;997.25;13361.7754
200605151525;OMX;998.21;997.16;997.47;13521.8398
200605151530;OMX;997.58;997.12;997.15;13630.8975
200605151535;OMX;998.19;997.36;998.19;13975.6494
200605151540;OMX;1000.16;997.85;998.17;14191.9209
200605151545;OMX;999.79;998.51;999.79;14432.4883
200605151550;OMX;1000.97;999.16;999.16;14628.208
200605151555;OMX;1000.9;999.71;1000.9;14778.9404
200605151600;OMX;1000.19;998.95;999.74;14895.8545
200605151605;OMX;998.46;996.3;996.3;15624.9326
200605151610;OMX;999.51;997.12;999.51;16349.9756
200605151615;OMX;999.81;998.77;999.81;16858.3281
200605151620;OMX;1001.8;999.98;999.98;17600.1094
200605151625;OMX;1001.44;999.32;999.32;18464.8027
200605151630;OMX;1001.55;998.69;1001.55;19166.4961
200605151635;OMX;1000.84;1000.37;1000.71;19899.6953
200605151640;OMX;1002.12;1001.24;1001.24;20127.8887
200605151645;OMX;1001.93;1000.9;1001.93;20497.6504
200605151650;OMX;1002.64;1001.24;1002.64;21107.7793
200605151655;OMX;1002.96;1001.83;1002.9;21428.1855
200605151700;OMX;1002.61;1001.43;1001.95;22203.0234
200605151705;OMX;1002.48;1000.87;1002.48;22587.3398
200605151710;OMX;1003.64;1002.77;1002.77;23126.9277
200605151715;OMX;1004.54;1003.28;1004;23544.4414
200605151720;OMX;1002.75;1001.81;1002.41;24000.8711
200605151725;OMX;1002.25;1001.58;1001.58;24518.7227
200605151730;OMX;997.35;997.35;997.35;25175.1055
200605160905;OMX;998.53;997.35;997.61;3792.729
200605160910;OMX;998.31;997.13;998.31;4113.6489
200605160915;OMX;999.86;998.43;999.34;4245.7524
200605160920;OMX;999.38;998.18;998.18;4510.0625
200605160925;OMX;999.54;998.51;998.92;4785.8936
200605160930;OMX;999.37;997.8;997.83;4984.1792
200605160935;OMX;998.2;996.5;996.5;5398.1689
200605160940;OMX;995.19;994.19;994.19;5688.2939
200605160945;OMX;994.25;989.43;989.43;6149.5034
200605160950;OMX;990.71;990.1;990.71;6556.3564
200605160955;OMX;990.62;989.79;989.79;6669.6567
200605161000;OMX;990.22;989.52;989.55;6811.5693
200605161005;OMX;992.51;989.45;992.51;7117.6118
200605161010;OMX;992.69;992.04;992.4;7340.5762
200605161015;OMX;992.9;992.14;992.9;7490.8691
200605161020;OMX;992.64;992.21;992.64;7597.8345
200605161025;OMX;992.97;992.14;992.81;7668.4243
200605161030;OMX;993.7;992.65;993.7;7797.0894
200605161035;OMX;993.55;992.97;992.97;8628.1602
200605161040;OMX;993.05;992.69;993.05;9264.2451
200605161045;OMX;993.59;993.06;993.19;9568.2451
200605161050;OMX;993.81;993.18;993.38;9685.7578
200605161055;OMX;993.8;993.04;993.26;9877.9209
200605161100;OMX;995.73;994.26;995.67;11128.3574
200605161105;OMX;996.13;994.91;995.24;11856.668
200605161110;OMX;998.33;995.76;998.33;12278.7715
200605161115;OMX;999.37;998.26;999.37;12606.5518
200605161120;OMX;1000.36;998.87;1000.36;12843.3955
200605161125;OMX;1000.28;999.89;999.94;13111.4785
200605161130;OMX;1000.98;1000.58;1000.58;13273.7998
200605161135;OMX;1000.21;999.39;999.39;13653.8604
200605161140;OMX;1000.18;998.75;998.75;13801.4941
200605161145;OMX;999.55;998.84;999.53;13885.2266
200605161150;OMX;998.65;997.54;997.54;14154.6045
200605161155;OMX;997.65;997.02;997.43;14247.3037
200605161200;OMX;998.3;997.11;997.4;14466.9971
200605161205;OMX;998.07;996.83;997.29;14684.5781
200605161210;OMX;997.16;996.44;997.16;14841.5117
200605161215;OMX;997.62;997.1;997.62;14921.5264
200605161220;OMX;998.1;997.64;997.99;15032.5625
200605161225;OMX;998.3;997.22;997.79;15283.6045
200605161230;OMX;997.39;996.37;996.37;15363.2266
200605161235;OMX;997.58;996.54;996.57;15454.3984
200605161240;OMX;997.31;996.86;997.22;15534.6133
200605161245;OMX;997.58;996.72;997.58;15614.0586
200605161250;OMX;997.74;996.93;997.71;15680.7744
200605161255;OMX;997.42;996.65;997.2;15723.3848
200605161300;OMX;998.39;997.66;998.06;16002.3105
200605161305;OMX;998.89;997.85;997.85;16156.6563
200605161310;OMX;998.26;997.71;998.14;16223.4463
200605161315;OMX;999.08;997.93;998.85;16282.3027
200605161320;OMX;998.47;997.66;998.47;16378.293
200605161325;OMX;998.83;997.9;998.83;16498.1055
200605161330;OMX;999.58;998.35;999.58;16618.2617
200605161335;OMX;999.88;998.94;999.88;16826.0508
200605161340;OMX;1001.21;999.8;1001.21;16965.6523
200605161345;OMX;1001.19;1000.26;1001.19;17075.3906
200605161350;OMX;1001.66;1000.91;1001.66;17188.4648
200605161355;OMX;1001.21;1000.83;1001.21;17282.1328
200605161400;OMX;1002.23;1001.26;1002.23;17430.6074
200605161405;OMX;1002.08;1001.5;1001.94;17638.9023
200605161410;OMX;1002.71;1001.99;1002.02;17771.2422
200605161415;OMX;1002.49;1001.52;1001.52;17914.4258
200605161420;OMX;1001.93;1001.38;1001.38;18005.7305
200605161425;OMX;1002.14;1001.28;1001.28;18075.9844
200605161430;OMX;1001.95;1000.98;1001.43;18185.0254
200605161435;OMX;1001.81;1001.25;1001.81;18494.6758
200605161440;OMX;1001.95;1001.19;1001.19;18590.5273
200605161445;OMX;1001.63;1000.97;1001.63;18680.3262
200605161450;OMX;1002.9;1001.55;1002.9;18955.959
200605161455;OMX;1004.14;1002.94;1004.14;19105.9258
200605161500;OMX;1005.49;1003.57;1005.49;19304.7734
200605161505;OMX;1007.13;1005.27;1007.13;19975.3926
200605161510;OMX;1008.2;1006.88;1008.2;20362.8789
200605161515;OMX;1008.42;1007.79;1008.17;20977.0527
200605161520;OMX;1009.3;1007.94;1009.3;21333.3945
200605161525;OMX;1009.43;1008.44;1008.57;21616.6035
200605161530;OMX;1008.87;1007.7;1007.7;21851.6953
200605161535;OMX;1008.04;1007.22;1008.04;22108.2402
200605161540;OMX;1008.18;1007.41;1007.41;22108.3594
200605161545;OMX;1007.84;1006.89;1006.89;22457.0195
200605161550;OMX;1007.39;1006.27;1007.39;22667.0449
200605161555;OMX;1007.5;1006.65;1007.35;22798.3789
200605161600;OMX;1007.48;1005.87;1005.87;23058.5254
200605161605;OMX;1006.69;1004.96;1004.96;23454.5117
200605161610;OMX;1005.29;1004.4;1004.4;23611.4336
200605161615;OMX;1004.51;1003.59;1003.63;23811.5137
200605161620;OMX;1003.34;1002.8;1002.81;24057.8887
200605161625;OMX;1004.74;1003.57;1004.74;24201.6426
200605161630;OMX;1005.83;1004.88;1004.88;24404.7578
200605161635;OMX;1004.79;1004.4;1004.79;24656.6934
200605161640;OMX;1004.73;1004.01;1004.01;24658.2988
200605161645;OMX;1004.37;1003.59;1004.37;25038.6406
200605161650;OMX;1004.71;1003.83;1004.71;25352.1621
200605161655;OMX;1004.42;1004.03;1004.03;25496.8457
200605161700;OMX;1004.95;1003.89;1004.06;25581.543
200605161705;OMX;1004.06;1002.71;1003.84;25994.4863
200605161710;OMX;1004.04;1003.16;1003.16;26211.1719
200605161715;OMX;1003.55;1001.26;1001.26;26494.0918
200605161720;OMX;1002.35;1001.26;1001.26;26863.9746
200605161725;OMX;1002.08;1001.87;1002.08;27243.5371
200605161730;OMX;1001.94;1001.63;1001.63;27507.2852
200605170905;OMX;1005.81;1001.63;1005.81;627.687
200605170910;OMX;1006.45;1005.67;1005.67;969.5439
200605170915;OMX;1005.5;1002.95;1002.95;1155.0823
200605170920;OMX;1004.04;1003.24;1003.24;1365.3718
200605170925;OMX;1004.63;1002.51;1004.63;1494.7156
200605170930;OMX;1004.6;1003.79;1004.32;1590.2628
200605170935;OMX;1003.98;1003.41;1003.41;1702.1322
200605170940;OMX;1004.43;1003.69;1003.93;1858.5787
200605170945;OMX;1004;1003;1003.12;2020.8384
200605170950;OMX;1003.29;1002.65;1002.65;2146.4167
200605170955;OMX;1003.07;1002.44;1002.49;2222.843
200605171000;OMX;1002.9;1002.25;1002.9;2259.1636
200605171005;OMX;1002.78;1002.03;1002.55;2339.4563
200605171010;OMX;1002.76;1001.59;1001.59;2649.4243
200605171015;OMX;1001;1000.32;1000.89;2739.4194
200605171020;OMX;1000.64;999.56;1000.25;2950.3518
200605171025;OMX;1000.51;999.2;1000.51;3053.1501
200605171030;OMX;1000.99;1000.66;1000.99;3226.3901
200605171035;OMX;1000.88;1000.25;1000.65;3420.5627
200605171040;OMX;1001.04;1000.36;1000.36;3555.3879
200605171045;OMX;1001.01;999.53;999.53;3626.3191
200605171050;OMX;999.81;998.98;999.03;3729.9443
200605171055;OMX;999.67;998.75;999.02;3769.0161
200605171100;OMX;999.49;998.47;999.44;3866.5791
200605171105;OMX;999.41;998.76;999.41;3991.1909
200605171110;OMX;999.23;998.27;999.23;4060.3381
200605171115;OMX;998.73;998.14;998.14;4151.8701
200605171120;OMX;998.24;997.47;997.47;4337.4043
200605171125;OMX;997.34;996.89;997.03;4661.6616
200605171130;OMX;996.41;993.49;993.66;5011.9214
200605171135;OMX;993.86;993.21;993.86;5237.1304
200605171140;OMX;994.34;993.48;994.34;5336.063
200605171145;OMX;994.37;992.82;992.82;5545.2549
200605171150;OMX;994.25;992.6;992.6;5915.2573
200605171155;OMX;992.88;992.11;992.88;6133.6035
200605171200;OMX;994.17;993.04;994.17;6232.2554
200605171205;OMX;994.59;993.9;994.59;6370.1973
200605171210;OMX;995.46;994.76;994.96;6430.0894
200605171215;OMX;995;994.6;994.6;6456.2227
200605171220;OMX;994.82;993.75;994.1;6584.0498
200605171225;OMX;994.13;993.75;993.86;6666.8232
200605171230;OMX;994.14;993.55;993.55;6716.2202
200605171235;OMX;994.54;994.1;994.54;6743.8091
200605171240;OMX;994.27;993.67;993.67;6788.25
200605171245;OMX;994.42;993.81;993.81;6839.6675
200605171250;OMX;994.6;993.82;993.82;6884.3569
200605171255;OMX;994.46;993.48;993.48;6943.4175
200605171300;OMX;994.25;993.67;993.67;7024.2817
200605171305;OMX;994.1;992.29;992.94;7205.8398
200605171310;OMX;993.17;991.86;992.2;7491.645
200605171315;OMX;992.23;991.78;992.16;7529.8325
200605171320;OMX;993.49;991.64;992.93;7809.6421
200605171325;OMX;994.25;993.08;994.25;7879.7964
200605171330;OMX;994.44;993.37;994.17;7964.1084
200605171335;OMX;994.37;993.56;994.37;8056.0815
200605171340;OMX;993.9;993.07;993.07;8150.7148
200605171345;OMX;993.72;993.25;993.25;8216.043
200605171350;OMX;993.01;992.23;992.68;8359.8779
200605171355;OMX;992.7;991.75;992.7;8405.0557
200605171400;OMX;992.02;991.37;991.37;8443.7861
200605171405;OMX;992.73;992.45;992.45;8557.292
200605171410;OMX;992.3;991.87;991.87;8622.9834
200605171415;OMX;992.39;991.2;992.39;8933.7852
200605171420;OMX;992.25;991.7;992.25;9596.0371
200605171425;OMX;992.12;991.17;991.22;9670.3818
200605171430;OMX;991.78;990.97;991.78;9800.8525
200605171435;OMX;990.59;989.45;990.43;10408.8232
200605171440;OMX;989.86;988.7;989.18;10678.6914
200605171445;OMX;989.01;986.58;986.58;11048.3135
200605171450;OMX;987.29;986.65;986.84;11407.4346
200605171455;OMX;986.73;983.36;983.36;11753.5303
200605171500;OMX;983.54;982.91;983.28;12102.0244
200605171505;OMX;983.35;980.4;980.4;12684.8477
200605171510;OMX;980.79;977.96;977.96;13045.3223
200605171515;OMX;978.84;976.99;978.84;13326.9941
200605171520;OMX;980.96;978.64;980.96;13798.6465
200605171525;OMX;981.52;980.65;981.28;14161.0254
200605171530;OMX;982.41;980.92;980.92;14319.5645
